,time,estimated_rtt,sample_rtt
0,0.48305296897888184,0.0,130.8269500732422
1,1.475114107131958,0.0,122.90406227111816
2,2.4712331295013428,0.0,119.00019645690918
3,3.470126152038574,0.0,117.68603324890137
4,4.47747802734375,0.0,125.4279613494873
5,4.532992124557495,0.0,132.3840618133545
6,4.577697038650513,0.0,122.2829818725586
7,4.630125045776367,0.0,126.58905982971191
8,4.732646942138672,0.0,131.81781768798828
9,5.086802005767822,0.0,134.55796241760254
10,5.137823104858398,0.0,137.1440887451172
11,5.181450128555298,0.0,126.17301940917969
12,5.318895101547241,0.0,118.10898780822754
13,5.615214109420776,0.0,111.44113540649414
14,5.718817949295044,0.0,118.14999580383301
15,6.702147006988525,0.0,101.35793685913086
16,7.701280117034912,0.0,100.83317756652832
17,8.696053981781006,0.0,95.35789489746094
18,9.148468017578125,0.0,130.36489486694336
19,9.724204063415527,0.0,123.39997291564941
20,10.724086999893188,0.0,123.49390983581543
21,11.727880954742432,0.0,127.49099731445312
22,12.716122150421143,0.0,115.50307273864746
23,13.719068050384521,0.0,118.71600151062012
24,14.610933065414429,0.0,107.61308670043945
25,14.66182804107666,0.0,110.02087593078613
26,14.715355157852173,0.0,114.77303504943848
27,14.809309959411621,0.0,105.98087310791016
28,15.777487993240356,0.0,73.82392883300781
29,16.673201084136963,0.0,72.92413711547852
30,16.72287607192993,0.0,67.8410530090332
31,16.779310941696167,0.0,76.07889175415039
32,16.825287103652954,0.0,73.20904731750488
33,16.932950019836426,0.0,77.7900218963623
34,17.232589960098267,0.0,80.4128646850586
35,17.281809091567993,0.0,81.1910629272461
36,17.33174204826355,0.0,76.76506042480469
37,17.43968415260315,0.0,87.68820762634277
38,18.450881958007812,0.0,98.97589683532715
39,19.300963163375854,0.0,100.28910636901855
40,19.352046012878418,0.0,97.13387489318848
41,19.402997970581055,0.0,99.39002990722656
42,19.506824016571045,0.0,106.51087760925293
43,19.804274082183838,0.0,100.75998306274414
44,19.903748035430908,0.0,103.54495048522949
45,20.007939100265503,0.0,104.45499420166016
46,20.116887092590332,0.0,116.45197868347168
47,21.08817410469055,0.0,87.98003196716309
48,22.10080099105835,0.0,100.31700134277344
49,22.90704894065857,0.0,106.68778419494629
50,22.9547381401062,0.0,99.89404678344727
51,23.10006594657898,0.0,99.77579116821289
52,23.147550106048584,0.0,92.4379825592041
53,23.72074294090271,0.0,65.37389755249023
54,23.776267051696777,0.0,73.09699058532715
55,23.824151039123535,0.0,72.30210304260254
56,23.9236741065979,0.0,68.7410831451416
57,24.12117910385132,0.0,84.62905883789062
